"","matrix(sp_nm, dim(mySpeciesOcc)[1], 1)","pa","X","Y"
"135352","Iiwi",1,-156.1771007,20.75567945
"135392","Iiwi",1,-156.1767495,20.75650422
"135412","Iiwi",1,-156.1763316,20.75730081
"135432","Iiwi",1,-156.1760084,20.75816215
"135452","Iiwi",1,-156.1757066,20.75064619
"135462","Iiwi",1,-156.1753715,20.75937943
"135472","Iiwi",1,-156.1750661,20.75206203
"135482","Iiwi",1,-156.1748674,20.76068014
"135492","Iiwi",1,-156.1745158,20.76152295
"135502","Iiwi",1,-156.1746251,20.75306587
"135512","Iiwi",1,-156.1741046,20.75422187
"135522","Iiwi",1,-156.1739269,20.76274102
"135532","Iiwi",1,-156.1736502,20.76316979
"135541","Iiwi",1,-156.1736338,20.75527938
"135552","Iiwi",1,-156.1733174,20.76403096
"135562","Iiwi",1,-156.1731627,20.75635494
"135572","Iiwi",1,-156.172738,20.76524918
"135582","Iiwi",1,-156.1727217,20.75735878
"135592","Iiwi",1,-156.1722144,20.76656761
"135602","Iiwi",1,-156.1722913,20.75830862
"135613","Iiwi",1,-156.1718631,20.76739236
"135622","Iiwi",1,-156.1719205,20.75915111
"135632","Iiwi",1,-156.1715605,20.75993058
"135642","Iiwi",1,-156.1711702,20.7607908
"135652","Iiwi",1,-156.1707889,20.76167825
"135662","Iiwi",1,-156.1704386,20.76244885
"135672","Iiwi",1,-156.170019,20.76333567
"135682","Iiwi",1,-156.1696179,20.76425889
"135692","Iiwi",1,-156.1691467,20.76533444
"135702","Iiwi",1,-156.1686756,20.76640998
"135722","Iiwi",1,-156.1679955,20.76787928
"135732","Iiwi",1,-156.1672896,20.76918566
"135742","Iiwi",1,-156.1667526,20.77018789
"135752","Iiwi",1,-156.1659907,20.77141208
"135792","Iiwi",1,-156.1649645,20.77444645
"135852","Iiwi",1,-156.1642031,20.78129481
"135882","Iiwi",1,-156.1639789,20.78250079
"135902","Iiwi",1,-156.1638223,20.78368984
"135912","Iiwi",1,-156.1637075,20.78469903
"135972","Iiwi",1,-156.1633955,20.779819
"136042","Iiwi",1,-156.1625127,20.78955413
"136052","Iiwi",1,-156.1624108,20.79038298
"136381","Iiwi",1,-156.1619417,20.74460558
"136391","Iiwi",1,-156.1618361,20.74820583
"136402","Iiwi",1,-156.1617597,20.74921565
"136411","Iiwi",1,-156.1614484,20.74584323
"136422","Iiwi",1,-156.1612036,20.74970298
"136432","Iiwi",1,-156.1610961,20.74672211
"136441","Iiwi",1,-156.1606651,20.75078641
"136451","Iiwi",1,-156.1606636,20.74778022
"136462","Iiwi",1,-156.1602208,20.74888328
"136471","Iiwi",1,-156.159986,20.75168697
"136482","Iiwi",1,-156.1598387,20.74981583
"136491","Iiwi",1,-156.1595162,20.75269029
"136502","Iiwi",1,-156.1593256,20.75108023
"136513","Iiwi",1,-156.1592336,20.7534349
"136522","Iiwi",1,-156.1589027,20.75213849
"136532","Iiwi",1,-156.1584318,20.75422508
"136542","Iiwi",1,-156.1582889,20.75365399
"136552","Iiwi",1,-156.158151,20.75538499
"136562","Iiwi",1,-156.1580063,20.75644784
"136572","Iiwi",1,-156.157818,20.75933354
"136582","Iiwi",1,-156.1577668,20.75745496
"136592","Iiwi",1,-156.1577756,20.7549274
"136602","Iiwi",1,-156.1576442,20.76041396
"136612","Iiwi",1,-156.1576617,20.75845528
"136622","Iiwi",1,-156.1575844,20.76155947
"136652","Iiwi",1,-156.1572829,20.75612894
"136662","Iiwi",1,-156.1569002,20.75708855
"136672","Iiwi",1,-156.1567315,20.76354043
"136682","Iiwi",1,-156.1562423,20.76403787
"136692","Iiwi",1,-156.1562361,20.75872958
"136702","Iiwi",1,-156.1556924,20.76008374
"136712","Iiwi",1,-156.155189,20.76133925
"136722","Iiwi",1,-156.1547643,20.76249676
"136732","Iiwi",1,-156.1543395,20.76365426
"136742","Iiwi",1,-156.1539537,20.76477631
"136752","Iiwi",1,-156.1534289,20.76614881
"136762","Iiwi",1,-156.1529017,20.76764766
"136772","Iiwi",1,-156.1524785,20.76871491
"136782","Iiwi",1,-156.1521642,20.76961245
"136792","Iiwi",1,-156.1516679,20.77099444
"136802","Iiwi",1,-156.1505693,20.77276365
"136812","Iiwi",1,-156.1493715,20.77418815
"136852","Iiwi",1,-156.1475657,20.77629765
"137252","Iiwi",1,-156.1453018,20.7435355
"137282","Iiwi",1,-156.1449419,20.74430588
"137292","Iiwi",1,-156.1440936,20.78125915
"137332","Iiwi",1,-156.1444117,20.74545258
"137362","Iiwi",1,-156.1435878,20.7463958
"137372","Iiwi",1,-156.1428801,20.74728678
"137382","Iiwi",1,-156.1424252,20.74800141
"137392","Iiwi",1,-156.1419308,20.74877857
"137402","Iiwi",1,-156.1412691,20.7497696
"137414","Iiwi",1,-156.1407149,20.75066312
"137422","Iiwi",1,-156.140082,20.75165463
"137432","Iiwi",1,-156.1396758,20.75233395
"137442","Iiwi",1,-156.1391819,20.753075
"137452","Iiwi",1,-156.138737,20.75377173
"137462","Iiwi",1,-156.138163,20.75469199
"137472","Iiwi",1,-156.1375794,20.75561209
"137482","Iiwi",1,-156.1371645,20.75623709
"137492","Iiwi",1,-156.1366502,20.75705001
"137502","Iiwi",1,-156.1360957,20.75795253
"137512","Iiwi",1,-156.1360626,20.7418832
"137522","Iiwi",1,-156.1354627,20.75894401
"137532","Iiwi",1,-156.1356579,20.74298683
"137542","Iiwi",1,-156.1355027,20.74052878
"137552","Iiwi",1,-156.1353607,20.74449847
"137562","Iiwi",1,-156.1353273,20.74576175
"137572","Iiwi",1,-156.1357427,20.72064538
"137592","Iiwi",1,-156.1350812,20.74711176
"137602","Iiwi",1,-156.1348747,20.74839021
"137612","Iiwi",1,-156.13495,20.74236116
"137622","Iiwi",1,-156.1347442,20.74971506
"137632","Iiwi",1,-156.1343646,20.76068603
"137652","Iiwi",1,-156.1346481,20.74106521
"137662","Iiwi",1,-156.1345986,20.74369136
"137672","Iiwi",1,-156.1350139,20.72010965
"137702","Iiwi",1,-156.1340335,20.75075941
"137742","Iiwi",1,-156.1348589,20.701321
"137802","Iiwi",1,-156.1336405,20.76192875
"137822","Iiwi",1,-156.133905,20.74485335
"137832","Iiwi",1,-156.1339547,20.74119808
"137842","Iiwi",1,-156.1339192,20.74256965
"137872","Iiwi",1,-156.1347251,20.69619118
"137882","Iiwi",1,-156.1342458,20.71962743
"137922","Iiwi",1,-156.1334635,20.75197762
"137932","Iiwi",1,-156.1331875,20.76355514
"137952","Iiwi",1,-156.133439,20.74615455
"137972","Iiwi",1,-156.1334208,20.74100863
"138013","Iiwi",1,-156.1333206,20.74377837
"138022","Iiwi",1,-156.1328592,20.76518362
"138052","Iiwi",1,-156.1326365,20.76681385
"138072","Iiwi",1,-156.1329213,20.74510776
"138172","Iiwi",1,-156.1326856,20.74234144
"138192","Iiwi",1,-156.1330515,20.71884922
"138213","Iiwi",1,-156.1324527,20.74654432
"138222","Iiwi",1,-156.13243,20.74723905
"138242","Iiwi",1,-156.1324589,20.74367371
"138262","Iiwi",1,-156.13212,20.74485064
"138282","Iiwi",1,-156.1319868,20.74835105
"138292","Iiwi",1,-156.1318463,20.74969378
"138313","Iiwi",1,-156.1315044,20.74746734
"138322","Iiwi",1,-156.1319051,20.71807181
"138332","Iiwi",1,-156.1312737,20.75104735
"138362","Iiwi",1,-156.1311601,20.74588179
"138372","Iiwi",1,-156.1308407,20.7521234
"138381","Iiwi",1,-156.1308782,20.74861238
"138392","Iiwi",1,-156.1316022,20.70562699
"138402","Iiwi",1,-156.1308816,20.7377525
"138412","Iiwi",1,-156.1311567,20.71756282
"138431","Iiwi",1,-156.1302326,20.74976613
"138442","Iiwi",1,-156.1302817,20.7390334
"138452","Iiwi",1,-156.1300804,20.74664914
"138472","Iiwi",1,-156.1297841,20.75115788
"138482","Iiwi",1,-156.1304538,20.70547243
"138492","Iiwi",1,-156.1301997,20.71692396
"138501","Iiwi",1,-156.1294826,20.74781271
"138513","Iiwi",1,-156.1295622,20.74054701
"138531","Iiwi",1,-156.1290588,20.75246375
"138541","Iiwi",1,-156.129635,20.71990261
"138551","Iiwi",1,-156.1290556,20.74907844
"138561","Iiwi",1,-156.129422,20.71644156
"138571","Iiwi",1,-156.1290425,20.7274035
"138581","Iiwi",1,-156.1287038,20.74230203
"138591","Iiwi",1,-156.1285428,20.75031564
"138601","Iiwi",1,-156.1293036,20.70541714
"138612","Iiwi",1,-156.1288728,20.71859897
"138622","Iiwi",1,-156.1281637,20.74345754
"138632","Iiwi",1,-156.1286263,20.71589567
"138651","Iiwi",1,-156.127803,20.75137753
"138661","Iiwi",1,-156.1276949,20.74439758
"138672","Iiwi",1,-156.1280825,20.71725875
"138681","Iiwi",1,-156.1281401,20.70555119
"138691","Iiwi",1,-156.1278303,20.71536782
"138702","Iiwi",1,-156.1271641,20.74557128
"138711","Iiwi",1,-156.1274591,20.72741316
"138722","Iiwi",1,-156.1273388,20.71599152
"138742","Iiwi",1,-156.1264752,20.74698609
"138751","Iiwi",1,-156.1270329,20.70525286
"138761","Iiwi",1,-156.1267782,20.71468222
"138771","Iiwi",1,-156.1259151,20.74818638
"138781","Iiwi",1,-156.1258275,20.72743103
"138791","Iiwi",1,-156.1253156,20.74944018
"138813","Iiwi",1,-156.1256314,20.71393184
"138822","Iiwi",1,-156.1257646,20.7048435
"138831","Iiwi",1,-156.1248061,20.75049688
"138841","Iiwi",1,-156.1243565,20.75143722
"138851","Iiwi",1,-156.1248349,20.71343106
"138871","Iiwi",1,-156.1246038,20.70432761
"138881","Iiwi",1,-156.1236464,20.75295095
"138891","Iiwi",1,-156.1241153,20.71292252
"138902","Iiwi",1,-156.1228071,20.75470624
"138912","Iiwi",1,-156.1237457,20.70353691
"138931","Iiwi",1,-156.1232141,20.72507632
"138941","Iiwi",1,-156.1233857,20.7124409
"138951","Iiwi",1,-156.1231636,20.7241908
"138961","Iiwi",1,-156.1229724,20.72314043
"138971","Iiwi",1,-156.1222876,20.75578082
"138981","Iiwi",1,-156.122557,20.72328694
"138991","Iiwi",1,-156.1229044,20.70287288
"139001","Iiwi",1,-156.1224385,20.72143435
"139011","Iiwi",1,-156.1217374,20.7569632
"139021","Iiwi",1,-156.1224945,20.71187533
"139031","Iiwi",1,-156.1211966,20.75815477
"139051","Iiwi",1,-156.1217079,20.72252346
"139061","Iiwi",1,-156.1216267,20.72022013
"139071","Iiwi",1,-156.1217354,20.70228461
"139081","Iiwi",1,-156.1214712,20.71119018
"139091","Iiwi",1,-156.1212539,20.72166729
"139101","Iiwi",1,-156.1204652,20.75977645
"139112","Iiwi",1,-156.1208184,20.71933095
"139122","Iiwi",1,-156.1207626,20.72075633
"139141","Iiwi",1,-156.1198157,20.76112868
"139151","Iiwi",1,-156.120647,20.71063475
"139161","Iiwi",1,-156.1193453,20.7621499
"139171","Iiwi",1,-156.1200782,20.7193998
"139181","Iiwi",1,-156.1203672,20.7020902
"139191","Iiwi",1,-156.118815,20.76328747
"139201","Iiwi",1,-156.1194198,20.71819717
"139213","Iiwi",1,-156.1194057,20.70981054
"139222","Iiwi",1,-156.1191911,20.71861762
"139231","Iiwi",1,-156.1183039,20.76442536
"139241","Iiwi",1,-156.1178736,20.76535697
"139251","Iiwi",1,-156.1190078,20.70193204
"139262","Iiwi",1,-156.1185169,20.7177397
"139271","Iiwi",1,-156.118354,20.70910685
"139282","Iiwi",1,-156.1172532,20.76669162
"139291","Iiwi",1,-156.1179847,20.71696346
"139302","Iiwi",1,-156.1167431,20.76777535
"139312","Iiwi",1,-156.1178374,20.70142497
"139321","Iiwi",1,-156.1174556,20.71804691
"139331","Iiwi",1,-156.1175101,20.70857816
"139341","Iiwi",1,-156.1162025,20.76894884
"139351","Iiwi",1,-156.1169961,20.71698301
"139361","Iiwi",1,-156.1156715,20.77012249
"139371","Iiwi",1,-156.1162325,20.73348115
"139381","Iiwi",1,-156.1166671,20.70800434
"139391","Iiwi",1,-156.1167527,20.70094641
"139401","Iiwi",1,-156.1159291,20.73429754
"139411","Iiwi",1,-156.1151811,20.77117947
"139421","Iiwi",1,-156.1157887,20.73360911
"139431","Iiwi",1,-156.1157094,20.73475424
"139441","Iiwi",1,-156.1162555,20.69984577
"139451","Iiwi",1,-156.115537,20.73271118
"139461","Iiwi",1,-156.1159942,20.70756878
"139471","Iiwi",1,-156.1145802,20.77249637
"139481","Iiwi",1,-156.1151912,20.73576563
"139491","Iiwi",1,-156.1158067,20.69871886
"139501","Iiwi",1,-156.1152718,20.71734227
"139512","Iiwi",1,-156.1141791,20.77340138
"139521","Iiwi",1,-156.1146847,20.73666889
"139532","Iiwi",1,-156.1153321,20.69743806
"139541","Iiwi",1,-156.114681,20.73180312
"139551","Iiwi",1,-156.1137493,20.77429688
"139561","Iiwi",1,-156.1149422,20.70688312
"139571","Iiwi",1,-156.1143744,20.73177991
"139581","Iiwi",1,-156.1142677,20.73740212
"139591","Iiwi",1,-156.114994,20.69654771
"139601","Iiwi",1,-156.1133771,20.77519335
"139611","Iiwi",1,-156.1137812,20.73826057
"139621","Iiwi",1,-156.1139098,20.73097771
"139631","Iiwi",1,-156.1145142,20.69553764
"139641","Iiwi",1,-156.1142124,20.70641049
"139651","Iiwi",1,-156.1139632,20.71703144
"139661","Iiwi",1,-156.1127078,20.77657228
"139671","Iiwi",1,-156.1130957,20.73949482
"139681","Iiwi",1,-156.1138312,20.69411793
"139701","Iiwi",1,-156.1135112,20.70594736
"139712","Iiwi",1,-156.1130108,20.73031265
"139731","Iiwi",1,-156.112559,20.74046978
"139741","Iiwi",1,-156.1132564,20.69306112
"139751","Iiwi",1,-156.1116138,20.7790815
"139761","Iiwi",1,-156.1129638,20.70597429
"139771","Iiwi",1,-156.1127407,20.71673108
"139781","Iiwi",1,-156.1130377,20.69194709
"139791","Iiwi",1,-156.1119851,20.74188644
"139801","Iiwi",1,-156.1129383,20.69111492
"139811","Iiwi",1,-156.1125951,20.70568826
"139821","Iiwi",1,-156.1120968,20.73145279
"139831","Iiwi",1,-156.1128439,20.69002103
"139841","Iiwi",1,-156.1128328,20.68909103
"139851","Iiwi",1,-156.1127606,20.68783502
"139861","Iiwi",1,-156.1126011,20.68663172
"139871","Iiwi",1,-156.1115124,20.74302496
"139881","Iiwi",1,-156.1125425,20.68567384
"139891","Iiwi",1,-156.112449,20.68453483
"139901","Iiwi",1,-156.1123861,20.6827915
"139921","Iiwi",1,-156.1118133,20.70593693
"139931","Iiwi",1,-156.1121607,20.67949275
"139941","Iiwi",1,-156.1114659,20.71615901
"139951","Iiwi",1,-156.1108787,20.74455797
"139971","Iiwi",1,-156.1111341,20.72959505
"139991","Iiwi",1,-156.1115014,20.70568795
"140001","Iiwi",1,-156.111914,20.67529994
"140012","Iiwi",1,-156.1104761,20.74554419
"140021","Iiwi",1,-156.1118196,20.67420605
"140071","Iiwi",1,-156.1104119,20.73124393
"140091","Iiwi",1,-156.1100331,20.74663807
"140113","Iiwi",1,-156.1105636,20.71567444
"140121","Iiwi",1,-156.1105896,20.70621428
"140141","Iiwi",1,-156.10956,20.74779462
"140151","Iiwi",1,-156.1102715,20.70578466
"140161","Iiwi",1,-156.1091774,20.74873605
"140171","Iiwi",1,-156.1095217,20.73011862
"140181","Iiwi",1,-156.1087344,20.74982991
"140191","Iiwi",1,-156.1093597,20.71541047
"140201","Iiwi",1,-156.1094135,20.70651049
"140211","Iiwi",1,-156.1088716,20.73100138
"140221","Iiwi",1,-156.1091062,20.71461182
"140231","Iiwi",1,-156.1083023,20.75085174
"140241","Iiwi",1,-156.1090584,20.70600802
"140251","Iiwi",1,-156.1079692,20.75171275
"140261","Iiwi",1,-156.1082182,20.73054805
"140271","Iiwi",1,-156.1083224,20.71445421
"140281","Iiwi",1,-156.1084424,20.70712608
"140291","Iiwi",1,-156.1074961,20.7528693
"140301","Iiwi",1,-156.108028,20.71379027
"140313","Iiwi",1,-156.1081026,20.70632597
"140321","Iiwi",1,-156.1070936,20.75384649
"140331","Iiwi",1,-156.1073588,20.7308315
"140341","Iiwi",1,-156.1075348,20.70793231
"140351","Iiwi",1,-156.1066212,20.75496693
"140361","Iiwi",1,-156.1073681,20.71367987
"140371","Iiwi",1,-156.1069677,20.73070756
"140382","Iiwi",1,-156.106197,20.75607916
"140392","Iiwi",1,-156.107114,20.70735651
"140402","Iiwi",1,-156.1068721,20.71302157
"140412","Iiwi",1,-156.1068829,20.70840882
"140422","Iiwi",1,-156.1057952,20.75702025
"140432","Iiwi",1,-156.106686,20.70968738
"140442","Iiwi",1,-156.1062535,20.70871419
"140452","Iiwi",1,-156.1052818,20.7582754
"140462","Iiwi",1,-156.1057392,20.73072299
"140472","Iiwi",1,-156.1060183,20.71200518
"140482","Iiwi",1,-156.1058293,20.70983546
"140492","Iiwi",1,-156.1057139,20.71135912
"140502","Iiwi",1,-156.1047384,20.75959324
"140512","Iiwi",1,-156.1044053,20.76045424
"140522","Iiwi",1,-156.1054123,20.70703902
"140532","Iiwi",1,-156.1039832,20.76144914
"140542","Iiwi",1,-156.1048573,20.70999062
"140552","Iiwi",1,-156.1044361,20.7306198
"140562","Iiwi",1,-156.1048529,20.7071921
"140572","Iiwi",1,-156.1048714,20.70571194
"140582","Iiwi",1,-156.1047243,20.70638651
"140592","Iiwi",1,-156.1045611,20.71143903
"140602","Iiwi",1,-156.1035504,20.76250705
"140613","Iiwi",1,-156.1046336,20.70459759
"140622","Iiwi",1,-156.1045305,20.70548053
"140632","Iiwi",1,-156.1044248,20.7039712
"140642","Iiwi",1,-156.1031665,20.76351162
"140652","Iiwi",1,-156.1040364,20.70320637
"140662","Iiwi",1,-156.1028147,20.76434521
"140672","Iiwi",1,-156.1039297,20.70478435
"140682","Iiwi",1,-156.1037692,20.71019799
"140692","Iiwi",1,-156.1037128,20.71063938
"140702","Iiwi",1,-156.1037934,20.70387933
"140712","Iiwi",1,-156.1036867,20.70292967
"140722","Iiwi",1,-156.1030754,20.73052466
"140732","Iiwi",1,-156.103428,20.71149217
"140742","Iiwi",1,-156.1023617,20.76544791
"140752","Iiwi",1,-156.1034872,20.70232149
"140762","Iiwi",1,-156.1030343,20.71251465
"140772","Iiwi",1,-156.1030774,20.70167366
"140782","Iiwi",1,-156.1030192,20.70170878
"140792","Iiwi",1,-156.1029909,20.7031978
"140802","Iiwi",1,-156.1029625,20.70468682
"140814","Iiwi",1,-156.1029342,20.70617584
"140822","Iiwi",1,-156.1017374,20.76698102
"140832","Iiwi",1,-156.1026977,20.71054104
"140842","Iiwi",1,-156.10248,20.71391356
"140852","Iiwi",1,-156.1024241,20.7123148
"140862","Iiwi",1,-156.1025931,20.70090721
"140882","Iiwi",1,-156.1019449,20.71531279
"140892","Iiwi",1,-156.1021699,20.70045776
"140902","Iiwi",1,-156.1007898,20.76935722
"140914","Iiwi",1,-156.1018252,20.71101381
"140922","Iiwi",1,-156.1018093,20.70983098
"140932","Iiwi",1,-156.1016718,20.71000018
"140942","Iiwi",1,-156.1014027,20.71657649
"140962","Iiwi",1,-156.1015902,20.69966262
"140972","Iiwi",1,-156.1010034,20.73048973
"140982","Iiwi",1,-156.1011442,20.71150786
"140992","Iiwi",1,-156.1008992,20.71782279
"141002","Iiwi",1,-156.1009522,20.69891164
"141014","Iiwi",1,-156.1007321,20.70946979
"141022","Iiwi",1,-156.1004048,20.71909632
"141032","Iiwi",1,-156.100492,20.7120024
"141042","Iiwi",1,-156.1000209,20.73018429
"141052","Iiwi",1,-156.1002734,20.70080496
"141062","Iiwi",1,-156.1002459,20.69821368
"141072","Iiwi",1,-156.0999404,20.71275139
"141082","Iiwi",1,-156.0997922,20.70894843
"141092","Iiwi",1,-156.0993212,20.72913435
"141102","Iiwi",1,-156.099564,20.71387344
"141114","Iiwi",1,-156.0994382,20.71342899
"141122","Iiwi",1,-156.0995301,20.69751555
"141132","Iiwi",1,-156.0994149,20.7020543
"141142","Iiwi",1,-156.0986061,20.72839108
"141152","Iiwi",1,-156.0988685,20.7141235
"141162","Iiwi",1,-156.0988621,20.7144574
"141172","Iiwi",1,-156.0988524,20.70841804
"141182","Iiwi",1,-156.0988508,20.69691733
"141192","Iiwi",1,-156.0983942,20.71484671
"141202","Iiwi",1,-156.0985563,20.70331267
"141222","Iiwi",1,-156.0983096,20.69661934
"141232","Iiwi",1,-156.0979029,20.71494675
"141242","Iiwi",1,-156.0981783,20.69646366
"141252","Iiwi",1,-156.0975474,20.72805726
"141262","Iiwi",1,-156.0979125,20.70789666
"141282","Iiwi",1,-156.0976979,20.704562
"141292","Iiwi",1,-156.0974913,20.70734792
"141302","Iiwi",1,-156.0975417,20.69613698
"141312","Iiwi",1,-156.0968631,20.71513682
"141322","Iiwi",1,-156.09668,20.70662109
"141332","Iiwi",1,-156.096139,20.72895425
"141342","Iiwi",1,-156.0964702,20.69547798
"141352","Iiwi",1,-156.0960619,20.70683634
"141362","Iiwi",1,-156.0957404,20.71514495
"141372","Iiwi",1,-156.0959712,20.69599314
"141382","Iiwi",1,-156.0956803,20.70571955
"141402","Iiwi",1,-156.0955969,20.69499383
"141414","Iiwi",1,-156.0951666,20.70649624
"141422","Iiwi",1,-156.0946916,20.72987765
"141432","Iiwi",1,-156.0950166,20.6952368
"141442","Iiwi",1,-156.0946031,20.70485281
"141452","Iiwi",1,-156.0942529,20.7061107
"141462","Iiwi",1,-156.0941954,20.69403135
"141472","Iiwi",1,-156.0933295,20.70573402
"141482","Iiwi",1,-156.0935435,20.69350579
"141492","Iiwi",1,-156.0928514,20.7297653
"141502","Iiwi",1,-156.0931854,20.70473859
"141514","Iiwi",1,-156.0931364,20.6937246
"141522","Iiwi",1,-156.0928609,20.69307902
"141532","Iiwi",1,-156.0924158,20.70534847
"141542","Iiwi",1,-156.0921915,20.69296841
"141562","Iiwi",1,-156.0918364,20.69247495
"141572","Iiwi",1,-156.0910781,20.72967211
"141582","Iiwi",1,-156.091502,20.70497194
"141592","Iiwi",1,-156.0912567,20.69269083
"141602","Iiwi",1,-156.090749,20.70471548
"141613","Iiwi",1,-156.0908966,20.69195355
"141622","Iiwi",1,-156.0905787,20.70458622
"141632","Iiwi",1,-156.0895823,20.72961068
"141642","Iiwi",1,-156.0902627,20.69149148
"141652","Iiwi",1,-156.0898512,20.7045017
"141662","Iiwi",1,-156.0896391,20.69099347
"141672","Iiwi",1,-156.0890723,20.69053253
"141682","Iiwi",1,-156.0886052,20.70393899
"141691","Iiwi",1,-156.087977,20.72976404
"141701","Iiwi",1,-156.0885149,20.69008078
"141713","Iiwi",1,-156.0882039,20.70385096
"141721","Iiwi",1,-156.0880239,20.68967528
"141731","Iiwi",1,-156.0875329,20.68926075
"141741","Iiwi",1,-156.0866491,20.72995819
"141751","Iiwi",1,-156.0867655,20.70281557
"141761","Iiwi",1,-156.0870116,20.68843046
"141771","Iiwi",1,-156.0865495,20.6875109
"141781","Iiwi",1,-156.0854748,20.73014591
"141791","Iiwi",1,-156.0859023,20.68674167
"141801","Iiwi",1,-156.0855672,20.70226268
"141811","Iiwi",1,-156.0854957,20.68593137
"141821","Iiwi",1,-156.0849311,20.68536213
"141831","Iiwi",1,-156.0845125,20.70173027
"141841","Iiwi",1,-156.0837816,20.73037898
"141861","Iiwi",1,-156.0843097,20.68474679
"141871","Iiwi",1,-156.0837449,20.68418657
"141881","Iiwi",1,-156.083246,20.70173589
"141891","Iiwi",1,-156.083124,20.68354416
"141901","Iiwi",1,-156.0820677,20.7306839
"141911","Iiwi",1,-156.0825592,20.68298394
"141921","Iiwi",1,-156.0822117,20.70114063
"141931","Iiwi",1,-156.0813018,20.70056552
"141941","Iiwi",1,-156.081384,20.68173634
"141961","Iiwi",1,-156.0808947,20.68124058
"141991","Iiwi",1,-156.0802083,20.68102132
"142001","Iiwi",1,-156.0798351,20.69950252
"142071","Iiwi",1,-156.0777594,20.69918745
"142251","Iiwi",1,-156.0708319,20.72916585
"142581","Iiwi",1,-156.0639038,20.69584636
"142651","Iiwi",1,-156.0622544,20.69431973
"142761","Iiwi",1,-156.0590616,20.72305223
"142821","Iiwi",1,-156.0579683,20.72252802
"143021","Iiwi",1,-156.0496666,20.71818828
"143041","Iiwi",1,-156.0474813,20.7170856
"143431","Iiwi",1,-159.6575258,22.12249431
"143791","Iiwi",1,-159.6444867,22.13568175
"143811","Iiwi",1,-159.6435983,22.13649831
"143831","Iiwi",1,-159.6429815,22.13734091
"143931","Iiwi",1,-159.6395862,22.13272883
"143991","Iiwi",1,-159.6353649,22.12118177
"144151","Iiwi",1,-159.6281367,22.14196993
"144161","Iiwi",1,-159.6274438,22.14317412
"144201","Iiwi",1,-159.6236278,22.146441
"144212","Iiwi",1,-159.6234447,22.14010885
"144221","Iiwi",1,-159.6229164,22.14124916
"144231","Iiwi",1,-159.622422,22.14568675
"144241","Iiwi",1,-159.6221167,22.1424176
